Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Month,Year,Month,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,Total attendance,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Total Attendance over 4hrs,Patients who have waited 4-12 hs from DTA to admission
0,0,0,0,0,12/1/2023,2023,Dec,0,0,108,108,0,0,0,0,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,63,63,0,0,0,0,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,2095,2095,0,0,255,255,0
3,4085,117,11,4215,12/1/2023,2023,Dec,11656,1635,441,13732,5594,0,10,5604,1145
0,0,0,0,0,12/1/2023,2023,Dec,0,0,819,819,0,0,11,11,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,2526,2526,0,0,14,14,0
12,3687,0,0,2282,12/1/2023,2023,Dec,9305,630,2542,12477,4970,7,54,5031,1546
0,0,0,0,0,12/1/2023,2023,Dec,0,0,5017,5017,0,0,281,281,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,4979,4979,0,0,138,138,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,3195,3195,0,0,0,0,0
0,0,0,2,480,12/1/2023,2023,Dec,0,0,1393,1393,0,0,9,9,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,767,767,0,0,0,0,0
0,2664,1,0,805,12/1/2023,2023,Dec,11839,1826,0,13665,4864,5,0,4869,812
615,2150,0,35,1070,12/1/2023,2023,Dec,5954,0,10022,15976,3539,0,572,4111,517
115,3883,0,0,2118,12/1/2023,2023,Dec,11137,0,3051,14188,5012,0,24,5036,978
724,4325,0,0,483,12/1/2023,2023,Dec,16241,0,10132,26373,8202,0,1212,9414,1408
0,0,0,0,36,12/1/2023,2023,Dec,0,0,0,0,0,0,0,0,0
134,2264,0,0,914,12/1/2023,2023,Dec,6052,0,0,6052,2498,0,0,2498,468
27,2630,0,6,1524,12/1/2023,2023,Dec,8344,0,0,8344,3331,0,0,3331,708
5,1314,0,0,786,12/1/2023,2023,Dec,3940,264,2046,6250,1669,0,0,1669,428
418,2855,0,0,471,12/1/2023,2023,Dec,13971,1008,9931,24910,7503,84,748,8335,1691
0,995,0,0,111,12/1/2023,2023,Dec,4660,0,489,5149,687,0,0,687,12
6,3843,0,0,2620,12/1/2023,2023,Dec,8843,884,6949,16676,4949,0,327,5276,1583
284,3385,0,0,336,12/1/2023,2023,Dec,10133,0,5314,15447,4989,0,458,5447,985
0,0,0,0,0,12/1/2023,2023,Dec,0,0,2571,2571,0,0,1,1,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,6844,6844,0,0,280,280,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,1965,1965,0,0,75,75,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,608,608,0,0,0,0,0
93,3298,0,0,2044,12/1/2023,2023,Dec,12463,0,8423,20886,5263,0,308,5571,667
0,0,0,0,0,12/1/2023,2023,Dec,0,0,7262,7262,0,0,0,0,0
118,2720,0,115,2002,12/1/2023,2023,Dec,10258,0,4721,14979,4824,0,261,5085,653
0,4584,14,0,1098,12/1/2023,2023,Dec,12380,1162,6220,19762,5980,13,236,6229,1110
8,2167,0,0,667,12/1/2023,2023,Dec,7619,0,282,7901,2564,0,0,2564,449
0,0,0,0,131,12/1/2023,2023,Dec,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,1373,1373,0,0,48,48,0
0,0,0,1,161,12/1/2023,2023,Dec,0,0,2790,2790,0,0,71,71,0
629,2505,0,0,778,12/1/2023,2023,Dec,8674,0,2890,11564,3072,0,0,3072,490
0,0,0,0,0,12/1/2023,2023,Dec,0,0,1431,1431,0,0,0,0,0
505,2618,0,0,714,12/1/2023,2023,Dec,8646,0,0,8646,3834,0,0,3834,805
0,0,0,0,0,12/1/2023,2023,Dec,0,0,3363,3363,0,0,0,0,0
528,3031,0,0,795,12/1/2023,2023,Dec,10435,0,0,10435,3690,0,0,3690,795
0,0,0,0,0,12/1/2023,2023,Dec,0,0,11223,11223,0,0,181,181,0
156,2454,0,0,485,12/1/2023,2023,Dec,8118,0,3099,11217,4354,0,52,4406,572
0,0,0,0,0,12/1/2023,2023,Dec,0,0,474,474,0,0,0,0,0
0,0,0,0,659,12/1/2023,2023,Dec,0,0,0,0,0,0,0,0,0
161,3653,0,0,1757,12/1/2023,2023,Dec,9289,0,4677,13966,4055,0,160,4215,2301
39,1991,0,0,156,12/1/2023,2023,Dec,5877,0,6060,11937,4106,0,262,4368,627
63,3514,20,0,2652,12/1/2023,2023,Dec,12362,1289,5635,19286,5459,66,0,5525,588
0,0,0,0,0,12/1/2023,2023,Dec,0,0,640,640,0,0,0,0,0
95,2161,0,0,423,12/1/2023,2023,Dec,8269,0,1098,9367,5223,0,23,5246,550
81,2838,0,0,585,12/1/2023,2023,Dec,6108,0,1063,7171,2761,0,0,2761,262
0,0,0,0,18,12/1/2023,2023,Dec,0,0,0,0,0,0,0,0,0
7,2942,0,0,573,12/1/2023,2023,Dec,8328,0,0,8328,3442,0,0,3442,678
154,5811,0,0,862,12/1/2023,2023,Dec,12353,0,6306,18659,4340,0,662,5002,949
1068,2916,0,54,2149,12/1/2023,2023,Dec,10137,0,2083,12220,5904,0,283,6187,544
0,0,0,0,165,12/1/2023,2023,Dec,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,3210,3210,0,0,0,0,0
121,2155,0,0,1178,12/1/2023,2023,Dec,6131,0,2685,8816,2816,0,6,2822,679
967,4248,0,0,1063,12/1/2023,2023,Dec,9927,0,8957,18884,6576,0,1442,8018,998
192,1383,0,0,279,12/1/2023,2023,Dec,12125,0,0,12125,4076,0,0,4076,349
9,3508,12,0,1452,12/1/2023,2023,Dec,11379,1109,0,12488,4777,132,0,4909,580
1964,10816,0,1,5296,12/1/2023,2023,Dec,32986,0,1205,34191,15926,0,13,15939,2910
376,5083,7,0,1556,12/1/2023,2023,Dec,14562,1955,0,16517,6105,79,0,6184,1209
26,3143,70,90,1417,12/1/2023,2023,Dec,11219,1661,7435,20315,5725,127,190,6042,269
266,4089,8,0,1977,12/1/2023,2023,Dec,13525,0,3386,16911,6635,0,0,6635,1192
841,4184,0,6,2210,12/1/2023,2023,Dec,19904,0,9703,29607,9129,0,77,9206,810
1167,5620,5,0,3256,12/1/2023,2023,Dec,20843,1603,0,22446,9432,71,0,9503,1370
305,3029,0,49,910,12/1/2023,2023,Dec,7486,0,3537,11023,2792,0,101,2893,601
1059,5836,0,0,2881,12/1/2023,2023,Dec,12873,383,7419,20675,7130,0,292,7422,757
607,2961,0,0,1117,12/1/2023,2023,Dec,8856,121,3572,12549,5488,0,354,5842,670
1205,7945,32,36,1323,12/1/2023,2023,Dec,21860,1314,4765,27939,10150,0,543,10693,1784
0,0,0,0,0,12/1/2023,2023,Dec,0,0,8174,8174,0,0,361,361,0
101,3735,0,0,773,12/1/2023,2023,Dec,8447,0,4130,12577,3424,0,138,3562,1173
767,1854,0,0,191,12/1/2023,2023,Dec,6882,0,2985,9867,3658,0,191,3849,754
14,3250,0,0,449,12/1/2023,2023,Dec,7900,0,7997,15897,4975,0,346,5321,1671
519,1913,0,0,584,12/1/2023,2023,Dec,6958,0,773,7731,3234,0,0,3234,425
0,0,0,0,0,12/1/2023,2023,Dec,0,0,4672,4672,0,0,0,0,0
323,1162,0,0,47,12/1/2023,2023,Dec,8911,0,0,8911,3757,0,0,3757,333
0,0,0,0,0,12/1/2023,2023,Dec,0,0,1962,1962,0,0,12,12,0
0,0,0,0,0,12/1/2023,2023,Dec,0,0,4430,4430,0,0,209,209,0
573,2230,0,0,1564,12/1/2023,2023,Dec,7846,0,3223,11069,4156,0,83,4239,669
0,0,0,0,0,12/1/2023,2023,Dec,0,0,2588,2588,0,0,83,83,0
260,3513,0,0,1371,12/1/2023,2023,Dec,12210,0,4622,16832,6949,0,4,6953,1131
0,0,0,0,0,12/1/2023,2023,Dec,0,0,475,475,0,0,0,0,0
406,2399,0,0,792,12/1/2023,2023,Dec,7636,0,5109,12745,4057,0,78,4135,1316
226,1942,0,0,590,12/1/2023,2023,Dec,5659,0,0,5659,2704,0,0,2704,454
811,4631,1,0,1440,12/1/2023,2023,Dec,10304,339,8327,18970,5802,0,412,6214,929
0,1309,0,0,547,2/1/2023,2023,Feb,4518,284,18,4820,2337,0,0,2337,223
0,914,0,0,247,2/1/2023,2023,Feb,5016,0,0,5016,1105,0,0,1105,0
3,2447,0,0,929,2/1/2023,2023,Feb,8216,0,0,8216,3694,0,0,3694,560
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2638,2638,0,0,76,76,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4391,4391,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
838,3637,0,0,391,2/1/2023,2023,Feb,10592,2196,12895,25683,7330,623,3446,11399,757
6,2280,0,0,501,2/1/2023,2023,Feb,6976,0,0,6976,2964,0,0,2964,394
648,4803,0,0,1102,2/1/2023,2023,Feb,21413,780,17185,39378,10319,10,3123,13452,2714
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3052,3052,0,0,67,67,0
1,4279,0,0,2046,2/1/2023,2023,Feb,13737,0,6200,19937,0,0,0,0,85
0,0,0,39,0,2/1/2023,2023,Feb,0,0,1302,1302,0,0,13,13,0
0,777,0,0,161,2/1/2023,2023,Feb,4788,0,0,4788,1098,0,0,1098,0
857,2235,0,0,1332,2/1/2023,2023,Feb,7132,0,10041,17173,3378,0,27,3405,463
469,1927,0,115,721,2/1/2023,2023,Feb,7604,0,1716,9320,3164,0,188,3352,380
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2224,2224,0,0,87,87,0
46,2557,0,107,1384,2/1/2023,2023,Feb,9286,0,1146,10432,2825,0,0,2825,982
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3399,3399,0,0,485,485,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3073,3073,0,0,123,123,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1478,1478,0,0,0,0,0
376,3329,804,0,793,2/1/2023,2023,Feb,8474,1173,2582,12229,3279,0,45,3324,297
0,2709,0,0,912,2/1/2023,2023,Feb,12748,0,0,12748,4142,0,0,4142,1059
374,2530,0,26,543,2/1/2023,2023,Feb,9280,0,5313,14593,0,0,0,0,692
0,0,0,0,0,2/1/2023,2023,Feb,0,0,8352,8352,0,0,203,203,0
31,2355,0,0,319,2/1/2023,2023,Feb,17618,0,8384,26002,0,0,0,0,830
67,2195,0,187,532,2/1/2023,2023,Feb,4905,0,2189,7094,2292,0,190,2482,652
0,0,0,0,0,2/1/2023,2023,Feb,0,0,7295,7295,0,0,139,139,0
0,0,0,17,53,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
665,1398,0,0,950,2/1/2023,2023,Feb,5887,0,304,6191,2540,0,1,2541,356
20,3557,0,0,733,2/1/2023,2023,Feb,10986,0,3692,14678,5594,0,0,5594,1548
406,1230,0,0,117,2/1/2023,2023,Feb,11489,0,4095,15584,4346,0,0,4346,415
0,2591,0,0,399,2/1/2023,2023,Feb,10233,0,3627,13860,2927,0,78,3005,648
0,0,0,0,0,2/1/2023,2023,Feb,0,0,6051,6051,0,0,4,4,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1779,1779,0,0,12,12,0
112,2890,0,479,650,2/1/2023,2023,Feb,11215,0,2875,14090,4370,0,0,4370,1206
59,1186,0,0,361,2/1/2023,2023,Feb,3407,0,0,3407,1731,0,0,1731,189
0,0,0,0,1,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
52,2211,0,0,340,2/1/2023,2023,Feb,8482,0,4477,12959,4990,0,8,4998,179
0,0,0,0,0,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
333,756,0,0,147,2/1/2023,2023,Feb,3549,0,0,3549,1544,0,0,1544,218
1021,3143,0,443,1597,2/1/2023,2023,Feb,10977,0,10535,21512,6514,0,502,7016,421
349,3635,0,15,1170,2/1/2023,2023,Feb,9115,0,6040,15155,3442,0,196,3638,709
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2367,2367,0,0,373,373,0
62,4165,0,244,942,2/1/2023,2023,Feb,12582,0,9413,21995,6060,0,99,6159,1195
0,2960,0,0,496,2/1/2023,2023,Feb,7675,0,1736,9411,3386,0,40,3426,160
389,1795,7,0,153,2/1/2023,2023,Feb,11195,302,0,11497,2977,0,0,2977,573
0,0,0,0,0,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,985,985,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1492,1492,0,0,0,0,0
13,4702,0,0,1338,2/1/2023,2023,Feb,16926,0,0,16926,0,0,0,0,2213
40,1527,0,0,695,2/1/2023,2023,Feb,5230,0,2739,7969,2241,0,26,2267,834
1,1669,0,0,96,2/1/2023,2023,Feb,5167,0,1139,6306,1795,0,37,1832,455
0,0,0,0,25,2/1/2023,2023,Feb,0,0,5223,5223,0,0,21,21,0
597,2413,0,0,1365,2/1/2023,2023,Feb,10475,0,0,10475,4234,0,0,4234,406
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1228,1228,0,0,13,13,0
124,1782,0,0,1365,2/1/2023,2023,Feb,4474,0,4193,8667,2006,0,304,2310,332
51,3053,0,0,813,2/1/2023,2023,Feb,11484,695,2222,14401,4148,0,1,4149,38
10,2683,0,0,783,2/1/2023,2023,Feb,10196,0,295,10491,3859,0,0,3859,881
16,1048,0,0,424,2/1/2023,2023,Feb,3860,0,676,4536,881,0,0,881,167
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1059,1059,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1089,1089,0,0,47,47,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2070,2070,0,0,35,35,35
26,1534,0,0,202,2/1/2023,2023,Feb,9553,0,0,9553,2476,0,0,2476,263
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4565,4565,0,0,1,1,0
425,2899,0,0,1795,2/1/2023,2023,Feb,9074,0,0,9074,5133,0,0,5133,818
0,0,0,0,0,2/1/2023,2023,Feb,0,0,741,741,0,0,4,4,0
76,2656,0,0,1062,2/1/2023,2023,Feb,10757,3529,6090,20376,0,0,0,0,1216
296,1099,0,0,186,2/1/2023,2023,Feb,3133,0,1969,5102,1426,0,3,1429,402
316,1390,0,0,412,2/1/2023,2023,Feb,5704,0,1188,6892,2340,0,0,2340,535
0,0,0,0,0,2/1/2023,2023,Feb,0,0,8143,8143,0,0,27,27,0
0,1811,0,0,172,2/1/2023,2023,Feb,7677,0,0,7677,0,0,0,0,1057
931,3103,0,0,488,2/1/2023,2023,Feb,13758,0,6926,20684,7299,0,1023,8322,1224
233,1795,0,105,518,2/1/2023,2023,Feb,6383,0,2568,8951,3031,0,231,3262,361
134,2671,0,123,1349,2/1/2023,2023,Feb,10042,0,3190,13232,3231,0,22,3253,1372
0,0,0,0,0,2/1/2023,2023,Feb,0,0,356,356,0,0,0,0,0
600,3314,0,0,1024,2/1/2023,2023,Feb,15495,0,10335,25830,7165,0,13,7178,1274
749,3154,0,0,1118,2/1/2023,2023,Feb,12278,0,11145,23423,6746,0,1365,8111,1047
0,0,0,0,0,2/1/2023,2023,Feb,0,0,6806,6806,0,0,255,255,0
0,0,0,0,145,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
1156,4506,0,0,1863,2/1/2023,2023,Feb,15087,219,8156,23462,6835,0,561,7396,1910
0,0,88,0,18,2/1/2023,2023,Feb,0,1185,0,1185,0,177,0,177,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,221,221,0,0,1,1,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1972,1972,0,0,0,0,0
575,5963,0,0,1080,2/1/2023,2023,Feb,11640,0,12232,23872,5701,0,814,6515,868
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4864,4864,0,0,77,77,0
7,5191,0,0,1085,2/1/2023,2023,Feb,15554,0,2158,17712,1985,0,38,2023,386
162,5781,193,162,354,2/1/2023,2023,Feb,20314,3562,8708,32584,12635,197,494,13326,3050
0,0,0,0,0,2/1/2023,2023,Feb,0,0,75,75,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,309,309,0,0,0,0,0
428,1950,0,0,1051,2/1/2023,2023,Feb,6966,0,5843,12809,3055,0,843,3898,639
0,0,0,0,0,2/1/2023,2023,Feb,0,0,36,36,0,0,0,0,0
0,0,0,0,108,2/1/2023,2023,Feb,0,0,11008,11008,0,0,254,254,0
15,7220,0,204,1102,2/1/2023,2023,Feb,26153,0,1806,27959,9920,0,81,10001,2687
335,2114,0,0,847,2/1/2023,2023,Feb,5995,0,2276,8271,3223,0,19,3242,620
0,3217,0,158,886,2/1/2023,2023,Feb,14095,0,5089,19184,0,0,0,0,1608
0,1512,0,0,421,2/1/2023,2023,Feb,6866,0,4385,11251,2434,0,243,2677,582
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1768,1768,0,0,0,0,0
0,0,4,0,191,2/1/2023,2023,Feb,0,5526,0,5526,0,58,0,58,0
540,2085,0,0,1545,2/1/2023,2023,Feb,8882,0,7842,16724,3845,0,0,3845,803
9,2902,0,0,1679,2/1/2023,2023,Feb,7143,0,0,7143,1457,0,0,1457,444
240,2018,0,0,773,2/1/2023,2023,Feb,7488,0,1772,9260,2563,0,1,2564,459
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1879,1879,0,0,93,93,0
692,1543,0,0,201,2/1/2023,2023,Feb,7701,470,6505,14676,4040,6,1138,5184,312
3,1377,0,508,1935,2/1/2023,2023,Feb,3593,0,9648,13241,0,0,0,0,123
751,2791,0,101,1313,2/1/2023,2023,Feb,10836,0,4127,14963,5039,0,466,5505,462
476,1662,0,0,1364,2/1/2023,2023,Feb,7745,659,1937,10341,3215,5,0,3220,389
529,5636,0,325,1405,2/1/2023,2023,Feb,21013,0,6352,27365,9757,0,230,9987,1331
780,3879,0,0,587,2/1/2023,2023,Feb,11697,0,0,11697,5175,0,0,5175,642
0,4677,0,32,899,2/1/2023,2023,Feb,7986,0,9410,17396,1292,0,43,1335,12
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4389,4389,0,0,314,314,0
769,3500,0,0,3858,2/1/2023,2023,Feb,14053,1906,246,16205,0,0,0,0,685
0,0,0,0,0,2/1/2023,2023,Feb,0,0,737,737,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,39,39,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,65,65,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3537,3537,0,0,209,209,0
2,3288,141,10,3645,2/1/2023,2023,Feb,10321,1669,391,12381,4896,0,16,4912,984
0,0,0,0,0,2/1/2023,2023,Feb,0,0,722,722,0,0,11,11,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2112,2112,0,0,20,20,0
2,3362,0,0,2202,2/1/2023,2023,Feb,8338,663,2291,11292,0,0,0,0,1326
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4791,4791,0,0,736,736,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4991,4991,0,0,72,72,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2711,2711,0,0,0,0,0
0,0,0,1,458,2/1/2023,2023,Feb,0,0,1287,1287,0,0,12,12,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,735,735,0,0,1,1,0
0,2358,1,0,809,2/1/2023,2023,Feb,10558,2293,0,12851,3810,25,0,3835,699
614,1848,0,26,1067,2/1/2023,2023,Feb,5244,0,9174,14418,3072,0,393,3465,472
213,3073,0,0,2075,2/1/2023,2023,Feb,9729,0,2486,12215,4762,0,7,4769,913
547,3011,0,0,421,2/1/2023,2023,Feb,19519,0,3500,23019,7903,0,290,8193,1198
0,0,0,0,30,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
0,2057,0,0,781,2/1/2023,2023,Feb,5269,0,0,5269,2012,0,0,2012,326
66,2240,0,11,1223,2/1/2023,2023,Feb,7191,0,0,7191,3718,0,0,3718,864
23,1117,0,0,787,2/1/2023,2023,Feb,3542,253,1586,5381,1470,0,0,1470,405
56,2780,0,0,531,2/1/2023,2023,Feb,11957,1053,9846,22856,5540,206,370,6116,1546
0,838,0,0,196,2/1/2023,2023,Feb,4421,0,183,4604,528,0,0,528,1
27,2787,0,0,2978,2/1/2023,2023,Feb,7889,1079,7542,16510,4052,0,318,4370,1165
103,3154,0,0,395,2/1/2023,2023,Feb,8943,0,4600,13543,3396,0,258,3654,792
0,0,0,0,4,2/1/2023,2023,Feb,0,0,2550,2550,0,0,2,2,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,6560,6560,0,0,203,203,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1754,1754,0,0,30,30,0
0,0,0,0,1,2/1/2023,2023,Feb,0,0,619,619,0,0,0,0,0
83,1704,0,0,1257,2/1/2023,2023,Feb,5915,0,7708,13623,2834,0,249,3083,520
0,0,0,0,0,2/1/2023,2023,Feb,0,0,7477,7477,0,0,0,0,0
115,2104,0,171,1830,2/1/2023,2023,Feb,8848,0,4342,13190,3662,0,123,3785,969
2,3756,21,0,1146,2/1/2023,2023,Feb,10264,1413,4535,16212,4087,29,119,4235,784
0,1734,0,0,593,2/1/2023,2023,Feb,6422,0,314,6736,2208,0,1,2209,271
0,0,0,0,134,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1388,1388,0,0,90,90,0
0,0,0,1,148,2/1/2023,2023,Feb,0,0,2144,2144,0,0,50,50,0
244,1720,0,0,87,2/1/2023,2023,Feb,6495,0,2460,8955,2260,0,0,2260,409
795,2093,0,0,795,2/1/2023,2023,Feb,7511,0,2531,10042,2436,0,0,2436,430
0,4498,0,0,437,2/1/2023,2023,Feb,8627,0,3552,12179,4713,0,148,4861,236
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1598,1598,0,0,0,0,0
134,2376,0,0,727,2/1/2023,2023,Feb,7512,0,0,7512,2926,0,0,2926,916
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3832,3832,0,0,0,0,0
417,2769,0,0,783,2/1/2023,2023,Feb,8010,0,967,8977,2794,0,48,2842,672
0,0,0,0,0,2/1/2023,2023,Feb,0,0,10242,10242,0,0,269,269,0
75,2016,0,0,427,2/1/2023,2023,Feb,7172,0,2199,9371,3354,0,0,3354,369
0,0,0,0,0,2/1/2023,2023,Feb,0,0,272,272,0,0,0,0,0
0,0,0,0,557,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
26,3128,0,0,1677,2/1/2023,2023,Feb,8560,0,4469,13029,3162,0,237,3399,558
15,1635,0,0,376,2/1/2023,2023,Feb,5754,0,5540,11294,3642,0,435,4077,498
41,2979,15,0,2505,2/1/2023,2023,Feb,10905,1378,5423,17706,4578,80,0,4658,578
0,0,0,0,0,2/1/2023,2023,Feb,0,0,677,677,0,0,0,0,0
46,1884,0,0,428,2/1/2023,2023,Feb,8271,0,0,8271,4536,0,0,4536,383
351,2128,0,0,562,2/1/2023,2023,Feb,6275,0,0,6275,2560,0,0,2560,749
0,0,0,0,24,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
8,2461,0,0,617,2/1/2023,2023,Feb,6829,0,0,6829,0,0,0,0,657
89,5441,0,0,886,2/1/2023,2023,Feb,11594,0,6388,17982,3869,0,378,4247,830
651,2410,0,40,1957,2/1/2023,2023,Feb,8720,0,1888,10608,4817,0,206,5023,438
0,0,0,0,149,2/1/2023,2023,Feb,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2746,2746,0,0,0,0,0
120,1729,0,0,1069,2/1/2023,2023,Feb,5015,0,2446,7461,3144,0,46,3190,543
702,3535,0,0,1038,2/1/2023,2023,Feb,11118,0,4970,16088,6195,0,528,6723,1011
36,1294,0,0,266,2/1/2023,2023,Feb,11266,0,0,11266,3826,0,0,3826,364
6,3028,13,0,1287,2/1/2023,2023,Feb,10076,1312,0,11388,3548,29,0,3577,285
1279,8796,0,0,4504,2/1/2023,2023,Feb,24868,0,0,24868,13022,0,0,13022,3104
427,4188,11,0,1106,2/1/2023,2023,Feb,12729,2102,0,14831,5598,53,0,5651,1296
80,2905,61,81,1723,2/1/2023,2023,Feb,10636,1609,8293,20538,5321,125,233,5679,879
228,3160,2,0,1933,2/1/2023,2023,Feb,11136,0,0,11136,0,0,0,0,956
867,3298,0,165,2019,2/1/2023,2023,Feb,13573,0,11975,25548,8712,0,1540,10252,759
919,4384,3,0,2969,2/1/2023,2023,Feb,18360,1660,0,20020,9030,108,0,9138,1477
221,2414,0,23,789,2/1/2023,2023,Feb,7146,0,2469,9615,1896,0,54,1950,374
690,4745,0,0,2629,2/1/2023,2023,Feb,11354,401,6780,18535,6031,0,162,6193,731
771,2104,0,1022,0,2/1/2023,2023,Feb,7177,255,3537,10969,0,0,0,0,474
760,6205,35,52,1423,2/1/2023,2023,Feb,20613,1412,1888,23913,8666,6,83,8755,1568
0,0,0,0,0,2/1/2023,2023,Feb,0,0,6970,6970,0,0,377,377,0
125,2745,0,0,846,2/1/2023,2023,Feb,6615,0,3249,9864,2200,0,4,2204,655
586,2302,0,0,222,2/1/2023,2023,Feb,6104,0,2663,8767,3001,0,76,3077,571
0,2958,0,0,497,2/1/2023,2023,Feb,7076,0,5556,12632,3877,0,331,4208,1117
429,1728,0,0,715,2/1/2023,2023,Feb,6158,0,618,6776,0,0,0,0,456
0,0,0,0,0,2/1/2023,2023,Feb,0,0,4134,4134,0,0,0,0,0
378,880,0,0,44,2/1/2023,2023,Feb,7891,0,0,7891,3043,0,0,3043,157
0,0,0,0,0,2/1/2023,2023,Feb,0,0,1863,1863,0,0,46,46,0
0,0,0,0,0,2/1/2023,2023,Feb,0,0,3920,3920,0,0,116,116,0
442,1769,0,0,1459,2/1/2023,2023,Feb,6844,0,2407,9251,3307,0,17,3324,535
0,0,0,0,0,2/1/2023,2023,Feb,0,0,2945,2945,0,0,122,122,0
283,3098,0,0,1229,2/1/2023,2023,Feb,10504,0,4850,15354,5354,0,2,5356,901
0,0,0,0,0,2/1/2023,2023,Feb,0,0,462,462,0,0,0,0,0
383,1857,0,0,453,2/1/2023,2023,Feb,6918,0,3724,10642,3589,0,30,3619,1003
308,1350,0,0,541,2/1/2023,2023,Feb,5099,0,0,5099,2308,0,0,2308,89
0,1418,0,0,357,2/1/2023,2023,Feb,5040,0,0,5040,1753,0,0,1753,186
901,3460,4,0,1402,2/1/2023,2023,Feb,8376,368,7793,16537,4609,0,383,4992,676
79,1466,0,0,556,1/1/2023,2023,Jan,4725,283,14,5022,2355,0,0,2355,217
0,1072,0,0,245,1/1/2023,2023,Jan,5175,0,0,5175,1229,0,0,1229,0
1,2299,0,0,862,1/1/2023,2023,Jan,9493,0,0,9493,4091,0,0,4091,702
0,0,0,0,0,1/1/2023,2023,Jan,0,0,2688,2688,0,0,55,55,0
0,0,0,0,0,1/1/2023,2023,Jan,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1/1/2023,2023,Jan,0,0,5015,5015,0,0,0,0,0
0,0,0,0,0,1/1/2023,2023,Jan,0,0,0,0,0,0,0,0,0
